crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Sesamum,2010,Kharif     ,Kerala,6.253463360190865,5.43372200355424,3131.8,11.364199550626498,124.5144,0.258571429
Sugarcane,2010,Whole Year ,Kerala,7.953638154818779,12.512991008469125,3131.8,13.065939047211979,682.7784,41.51714286
Tapioca,2010,Whole Year ,Kerala,11.188373301154465,14.694706922408903,3131.8,16.30100976965279,17348.184,34.24
Turmeric,2010,Whole Year ,Kerala,7.779793137596577,8.73214326770192,3131.8,12.892027689065719,573.7872,2.415
Arecanut,2010,Whole Year ,Meghalaya,9.589598387915172,9.928277721343347,3119.7,14.702180580200661,3506.64,1.202857143
Arhar/Tur,2010,Kharif     ,Meghalaya,6.659293919683638,6.416732282512326,3119.7,11.770668993337658,186.96,0.79
Banana,2010,Kharif     ,Meghalaya,8.824089482791823,11.289219255393542,3119.7,13.936593432049156,1630.8,10.29285714
Black pepper,2010,Whole Year ,Meghalaya,6.7912214627261855,6.144185634125646,3119.7,11.902754226768042,213.36,0.52
Cashewnut,2010,Whole Year ,Meghalaya,9.065430200180375,9.64309634032025,3119.7,14.177965515394813,2076.0,1.476666667
Castor seed,2010,Kharif     ,Meghalaya,3.258096538021482,2.5649493574615367,3119.7,8.331766819668804,6.0,0.626666667
Cotton(lint),2010,Kharif     ,Meghalaya,8.827174771362785,8.625509334899697,3119.7,13.939679171243432,1635.84,0.823333333
Dry chillies,2010,Whole Year ,Meghalaya,7.522400231387125,7.255591274253665,3119.7,12.634512729333052,443.52,1.03
Ginger,2010,Kharif     ,Meghalaya,9.152605321324945,10.944170542073266,3119.7,14.265150229647471,2265.12,7.162857143
Gram,2010,Rabi       ,Meghalaya,6.318968113746434,5.84354441703136,3119.7,11.429825772810647,132.96,0.58
Jute,2010,Kharif     ,Meghalaya,8.264105763728956,10.444502847465177,3119.7,13.37649990204491,931.44,6.72
Linseed,2010,Rabi       ,Meghalaya,4.418840607796598,3.6888794541139363,3119.7,9.51944288001337,19.68,0.48
Maize,2010,Kharif     ,Meghalaya,9.757131416174783,10.184937747111391,3119.7,14.86972410205001,4146.24,1.561428571
Masoor,2010,Rabi       ,Meghalaya,5.8289456176102075,5.638354669333745,3119.7,10.938668085153951,81.36,0.7625
Mesta,2010,Kharif     ,Meghalaya,8.3243363327069,9.81093357092552,3119.7,13.43674544143441,989.28,4.5
Other  Rabi pulses,2010,Rabi       ,Meghalaya,6.773080375655535,6.436150368369428,3119.7,11.884592671203299,209.52,0.692857143
Peas & beans (Pulses),2010,Rabi       ,Meghalaya,6.943122422819428,7.259116128097101,3119.7,12.054812741714194,248.4,1.274285714
Potato,2010,Whole Year ,Meghalaya,9.78052864513568,12.011565140752296,3119.7,14.893122661550038,4244.4,7.374285714
Rapeseed &Mustard,2010,Rabi       ,Meghalaya,8.875287128108384,8.48879371689454,3119.7,13.98779837809356,1716.48,0.592857143
Rice,2010,Autumn     ,Meghalaya,10.391975538580404,10.657094635464652,3119.7,15.504595264631604,7823.04,1.53
Rice,2010,Rabi       ,Meghalaya,9.457044187699406,10.766672822723178,3119.7,14.5696167373716,3071.28,2.077142857
Rice,2010,Winter     ,Meghalaya,11.049190148737244,11.670928714112977,3119.7,16.1618245638145,15094.08,1.828571429
Sesamum,2010,Kharif     ,Meghalaya,7.368339686311381,6.748759547491679,3119.7,12.480362592442836,380.16,0.583333333
Small millets,2010,Rabi       ,Meghalaya,7.710653323501202,7.4360278163518485,3119.7,12.822858112321459,535.44,0.914285714
Soyabean,2010,Kharif     ,Meghalaya,6.983789965258135,7.079184394609668,3119.7,12.095518555471322,258.72,1.038571429
Sugarcane,2010,Whole Year ,Meghalaya,4.23410650459726,5.198497031265826,3119.7,9.332246451748071,16.32,2.35
Sweet potato,2010,Kharif     ,Meghalaya,8.327000740241713,9.491148875484791,3119.7,13.439410490608662,991.92,3.584285714
Tapioca,2010,Kharif     ,Meghalaya,8.338305731356565,9.989389981536831,3119.7,13.450718185237774,1003.2,6.087142857
Tobacco,2010,Rabi       ,Meghalaya,6.448889394146858,6.042632833682381,3119.7,11.559965622580554,151.44,0.7475
Turmeric,2010,Whole Year ,Meghalaya,7.564757012905729,9.216223035134337,3119.7,12.676891817130821,462.72,5.167142857
Wheat,2010,Rabi       ,Meghalaya,5.976350909297934,6.558197802812269,3119.7,11.086475149593747,94.32,1.2475
Arecanut,2011,Kharif     ,Puducherry,4.110873864173311,4.356708826689592,1434.5875,9.215546795003553,19.8,1.28
Bajra,2011,Kharif     ,Puducherry,2.4849066497880004,3.4011973816621555,1434.5875,7.519540548769312,3.63,2.64
Bajra,2011,Summer     ,Puducherry,3.044522437723423,3.9512437185814275,1434.5875,8.117133447966625,6.6,2.55
Banana,2011,Kharif     ,Puducherry,5.58724865840025,8.090708716083997,1434.5875,10.704621497142664,87.78,10.90333333
Black pepper,2011,Kharif     ,Puducherry,2.4849066497880004,1.791759469228055,1434.5875,7.519540548769312,3.63,0.45
Cashewnut,2011,Kharif     ,Puducherry,5.075173815233827,3.9318256327243257,1434.5875,10.190044492263407,52.47,0.466666667
Coconut ,2011,Whole Year ,Puducherry,7.647786045440933,16.666968280121278,1434.5875,12.768414428847429,691.35,9838.6475
Cotton(lint),2011,Summer     ,Puducherry,2.1972245773362196,2.1972245773362196,1434.5875,7.2012901901091535,2.64,1.0
Dry chillies,2011,Kharif     ,Puducherry,0.6931471805599453,1.0986122886681098,1434.5875,5.127054437110816,0.33,2.0
Dry chillies,2011,Summer     ,Puducherry,0.6931471805599453,1.0986122886681098,1434.5875,5.127054437110816,0.33,2.0
Groundnut,2011,Kharif     ,Puducherry,2.833213344056216,3.4339872044851463,1434.5875,7.8940644895616465,5.28,1.88
Groundnut,2011,Rabi       ,Puducherry,5.645446897643238,5.966146739123692,1434.5875,10.763030986050783,93.06,1.195
Groundnut,2011,Summer     ,Puducherry,3.091042453358316,3.6635616461296463,1434.5875,8.165909403331996,6.93,1.47
Jowar,2011,Summer     ,Puducherry,0.6931471805599453,1.0986122886681098,1434.5875,5.127054437110816,0.33,2.0
Moong(Green Gram),2011,Kharif     ,Puducherry,0.6931471805599453,0.6931471805599453,1434.5875,5.127054437110816,0.33,1.0
Moong(Green Gram),2011,Rabi       ,Puducherry,1.3862943611198906,0.6931471805599453,1434.5875,6.221702870898058,0.99,0.25
Moong(Green Gram),2011,Summer     ,Puducherry,7.1785454837637,6.1779441140506,1434.5875,12.298889720128786,432.3,0.495
Onion,2011,Rabi       ,Puducherry,0.6931471805599453,2.0794415416798357,1434.5875,5.127054437110816,0.33,7.0
Other  Rabi pulses,2011,Rabi       ,Puducherry,3.044522437723423,3.044522437723423,1434.5875,8.117133447966625,6.6,1.0
Other Kharif pulses,2011,Kharif     ,Puducherry,0.6931471805599453,0.6931471805599453,1434.5875,5.127054437110816,0.33,1.0
Other Kharif pulses,2011,Rabi       ,Puducherry,3.044522437723423,3.044522437723423,1434.5875,8.117133447966625,6.6,1.0
Ragi,2011,Kharif     ,Puducherry,2.5649493574615367,3.5263605246161616,1434.5875,7.606506726261914,3.96,2.75
Ragi,2011,Summer     ,Puducherry,2.3978952727983707,3.258096538021482,1434.5875,7.4242846056648055,3.3,2.5
Rice,2011,Kharif     ,Puducherry,8.351846738828245,9.456809748593889,1434.5875,13.472714906630609,1398.21,3.046666667
Rice,2011,Rabi       ,Puducherry,9.242323417829233,10.064330077652958,1434.5875,14.36332988617022,3406.92,2.856666667
Rice,2011,Summer     ,Puducherry,7.60887062919126,8.671115273688494,1434.5875,12.729480183998119,664.95,2.49
Sesamum,2011,Kharif     ,Puducherry,1.3862943611198906,1.0986122886681098,1434.5875,6.221702870898058,0.99,0.67
Sesamum,2011,Rabi       ,Puducherry,1.9459101490553132,1.6094379124341003,1434.5875,6.913856627840113,1.98,0.67
Sesamum,2011,Summer     ,Puducherry,4.736198448394496,4.532599493153256,1434.5875,9.848543391310828,37.29,0.58
Sugarcane,2011,Kharif     ,Puducherry,7.575584651557793,12.569972427359916,1434.5875,12.696177509445254,643.17,147.66
Tapioca,2011,Kharif     ,Puducherry,5.5053315359323625,8.71028982137815,1434.5875,10.62238532241701,80.85,18.725
Tapioca,2011,Rabi       ,Puducherry,0.6931471805599453,3.2188758248682006,1434.5875,5.127054437110816,0.33,24.0
Turmeric,2011,Kharif     ,Puducherry,1.0986122886681098,1.3862943611198906,1434.5875,5.817230200496646,0.66,1.5
Turmeric,2011,Rabi       ,Puducherry,1.6094379124341003,1.9459101490553132,1434.5875,6.5088883549022,1.32,1.5
Urad,2011,Kharif     ,Puducherry,2.772588722239781,2.5649493574615367,1434.5875,7.829550831490737,4.95,0.8
Urad,2011,Rabi       ,Puducherry,5.41610040220442,5.493061443340548,1434.5875,10.532775447892204,73.92,0.83
Urad,2011,Summer     ,Puducherry,6.725033642166843,5.762051382780177,1434.5875,11.844942362721165,274.56,0.563333333
Arecanut,2011,Rabi       ,Assam,11.13750447821044,11.003365706325472,1743.4,16.258592756078592,22670.67,0.878148148
Arhar/Tur,2011,Kharif     ,Assam,8.647870515057853,8.404696160189092,1743.4,13.768798794423116,1880.01,0.774074074
Banana,2011,Whole Year ,Assam,10.769831451557469,13.499570290447968,1743.4,15.890913299660465,15695.79,14.98222222
Black pepper,2011,Whole Year ,Assam,8.201934351194222,8.556221578383715,1743.4,13.322764574736938,1203.51,1.597777778
Castor seed,2011,Kharif     ,Assam,6.932447891572509,6.289715570908998,1743.4,12.052580382232506,337.92,0.515833333
Coconut ,2011,Whole Year ,Assam,9.938420239076152,18.983793274010065,1743.4,15.059474989751143,6834.3,7299.402593
Cotton(lint),2011,Kharif     ,Assam,7.115582126184454,6.366470447731438,1743.4,12.235877048677308,405.9,0.595652174
Dry chillies,2011,Whole Year ,Assam,9.879553402240496,9.46280968867222,1743.4,15.000605242625122,6443.58,0.655185185
Ginger,2011,Whole Year ,Assam,9.701310167030824,11.706599010100406,1743.4,14.822352074395285,5391.54,7.513333333
Gram,2011,Rabi       ,Assam,7.508787170634276,6.862757913051401,1743.4,12.629344796308137,601.59,0.5328
Jute,2011,Kharif     ,Assam,11.09073628594461,13.31796963385345,1743.4,16.211823871033015,21634.8,9.125555556
Linseed,2011,Rabi       ,Assam,8.85907931788153,8.289539484624141,1743.4,13.980040817381223,2322.21,0.536086957
Maize,2011,Kharif     ,Assam,9.96636845057533,9.745429247877853,1743.4,15.087424524124396,7028.01,0.693333333
Masoor,2011,Rabi       ,Assam,10.023268590855185,9.375770061099919,1743.4,15.144327246051128,7439.52,0.526
Mesta,2011,Kharif     ,Assam,8.492490578775866,10.229873377617045,1743.4,13.613389526829168,1609.41,5.8716
Moong(Green Gram),2011,Rabi       ,Assam,9.351232110673664,8.7558950816463,1743.4,14.472248514229644,3798.96,0.524074074
Niger seed,2011,Kharif     ,Assam,9.03884005381381,8.38320455141292,1743.4,14.159824794144033,2779.59,0.604347826
Onion,2011,Whole Year ,Assam,8.90557995798965,10.025528178445153,1743.4,14.026547875656117,2432.76,3.02962963
Peas & beans (Pulses),2011,Rabi       ,Assam,9.959489742651412,9.51804563563343,1743.4,15.080545494032277,6979.83,0.645925926
Potato,2011,Whole Year ,Assam,11.490853665048125,13.433661385476821,1743.4,16.61194624997345,32279.28,7.035925926
Rapeseed &Mustard,2011,Rabi       ,Assam,12.42098239191728,11.839693626129211,1743.4,17.54208113003545,81823.17,0.538888889
Rice,2011,Autumn     ,Assam,12.529919082564362,12.730848510622888,1743.4,17.651018234463848,91240.38,1.268518519
Rice,2011,Summer     ,Assam,12.883141255877428,13.89253918940872,1743.4,18.004241477640633,129894.27,2.489615385
Rice,2011,Winter     ,Assam,14.444440232522442,15.008703063108596,1743.4,19.5655424496014,618948.33,1.797037037
Sesamum,2011,Kharif     ,Assam,9.376024287617113,8.981932990986873,1743.4,14.497042805589427,3894.33,0.594444444
Small millets,2011,Kharif     ,Assam,8.292047637431354,7.621684998724611,1743.4,13.412901347894344,1317.03,0.523913043
Sugarcane,2011,Whole Year ,Assam,10.254320464991228,13.86669309621859,1743.4,15.375388216586014,9373.32,37.69074074
Sweet potato,2011,Whole Year ,Assam,8.788593431293735,10.15696630364641,1743.4,13.909544614778996,2164.14,4.177777778
Tapioca,2011,Whole Year ,Assam,8.262558973010657,10.249980838867721,1743.4,13.383405229408226,1278.75,8.222307692
Tobacco,2011,Whole Year ,Assam,5.834810737062605,5.231108616854587,1743.4,10.953002729931363,112.53,0.631304348
Turmeric,2011,Whole Year ,Assam,9.64523482410835,9.506213803454253,1743.4,14.766273222282734,5097.51,0.864444444
Urad,2011,Rabi       ,Assam,10.890609465170874,10.30337044234806,1743.4,16.011693690963327,17710.77,0.565555556
Wheat,2011,Rabi       ,Assam,10.601497888762061,10.791234766593037,1743.4,15.72257590537415,13264.02,1.169615385
Arecanut,2011,Whole Year ,Andhra Pradesh,6.333279628139691,5.62040086571715,861.9,11.452615218732612,185.46,0.296666667
Arhar/Tur,2011,Kharif     ,Andhra Pradesh,13.078741633908702,11.882279686066035,861.9,18.19984230432565,157956.81,0.435454545
Arhar/Tur,2011,Rabi       ,Andhra Pradesh,7.952263308657046,7.251344983372214,861.9,13.073016230148612,937.53,0.455294118
Bajra,2011,Kharif     ,Andhra Pradesh,10.38640740704841,10.768632347586125,861.9,15.507479488887915,10696.95,1.221764706
Bajra,2011,Rabi       ,Andhra Pradesh,9.282568005973063,9.318207742845189,861.9,14.403578272257201,3546.84,1.235
Banana,2011,Whole Year ,Andhra Pradesh,11.036565678085516,14.652020147953579,861.9,16.157652419177232,20493.99,35.52157895
Cashewnut,2011,Whole Year ,Andhra Pradesh,11.834276812123482,10.568620986640875,861.9,16.955372350823993,45506.34,0.351538462
Castor seed,2011,Kharif     ,Andhra Pradesh,12.442254823306666,10.868758906631905,861.9,17.56335364580559,83582.4,0.402777778
Coconut ,2011,Whole Year ,Andhra Pradesh,11.551838438468828,21.08153710308462,861.9,16.672931624617338,34309.11,12604.71833
Coriander,2011,Whole Year ,Andhra Pradesh,9.458917724547202,8.913011922472597,861.9,14.579942943273172,4230.93,0.6025
Cotton(lint),2011,Kharif     ,Andhra Pradesh,14.539671792053388,14.972991574828328,861.9,19.66077405739597,680789.67,1.548181818
Cowpea(Lobia),2011,Kharif     ,Andhra Pradesh,8.459352191726387,7.02108396428914,861.9,13.580244272336287,1556.94,0.225
Cowpea(Lobia),2011,Rabi       ,Andhra Pradesh,9.652972804425787,9.42617729477462,861.9,14.774011698625369,5137.11,0.801764706
Dry chillies,2011,Kharif     ,Andhra Pradesh,12.211129836356937,13.355945061369141,861.9,17.33222763838568,66334.29,2.798
Dry chillies,2011,Rabi       ,Andhra Pradesh,10.76325026006841,12.0590101186213,861.9,15.884331970175923,15592.83,3.100909091
Garlic,2011,Whole Year ,Andhra Pradesh,6.063785208687608,6.836259277277067,861.9,11.182573580723796,141.57,2.136
Ginger,2011,Whole Year ,Andhra Pradesh,7.7706452341291765,9.993511055183717,861.9,12.891328471090622,781.77,8.742222222
Gram,2011,Rabi       ,Andhra Pradesh,13.244147287766047,13.161428309193555,861.9,18.36524827477736,186368.82,1.1105
Groundnut,2011,Kharif     ,Andhra Pradesh,13.870618816114938,12.852547417891689,861.9,18.99172062261639,348695.82,1.129047619
Groundnut,2011,Rabi       ,Andhra Pradesh,12.430747024529555,13.045186392954122,861.9,17.551845801603747,82626.06,2.021363636
Horse-gram,2011,Kharif     ,Andhra Pradesh,8.679141958402255,7.90100705199242,861.9,13.800075609656288,1939.74,0.375
Horse-gram,2011,Rabi       ,Andhra Pradesh,10.125990898962915,9.261128538808288,861.9,15.247053858607611,8244.39,0.345
Jowar,2011,Kharif     ,Andhra Pradesh,11.545044094851688,11.942113610091182,861.9,16.66613721581816,34076.79,1.584736842
Jowar,2011,Rabi       ,Andhra Pradesh,12.062987186386543,12.744418101045575,861.9,17.184084198788838,57200.55,2.3115
Linseed,2011,Rabi       ,Andhra Pradesh,6.61338421837956,5.0689042022202315,861.9,11.733151805359267,245.52,0.2
Maize,2011,Kharif     ,Andhra Pradesh,13.18236662974014,14.215831792342154,861.9,18.303467504581242,175203.27,3.427727273
Maize,2011,Rabi       ,Andhra Pradesh,12.715315016612827,14.587180984708297,861.9,17.83641477691376,109825.65,6.432272727
Mesta,2011,Kharif     ,Andhra Pradesh,10.156616999340594,12.204170838240577,861.9,15.277681159073273,8500.8,5.77625
Moong(Green Gram),2011,Kharif     ,Andhra Pradesh,11.932221154790554,11.320650537318485,861.9,17.053317366043572,50189.04,0.537727273
Moong(Green Gram),2011,Rabi       ,Andhra Pradesh,11.78582633165995,11.28869382189883,861.9,16.906921512508596,43354.08,0.6295
Niger seed,2011,Kharif     ,Andhra Pradesh,8.83651926920248,7.847371836159788,861.9,13.957477545699891,2270.4,0.28
Onion,2011,Kharif     ,Andhra Pradesh,10.58693787011721,13.22650535094117,861.9,15.708015524013927,13072.29,13.41823529
Onion,2011,Rabi       ,Andhra Pradesh,9.763017859764734,13.005541879322491,861.9,14.884063408026698,5734.74,24.52894737
Other  Rabi pulses,2011,Rabi       ,Andhra Pradesh,8.675392806089782,8.42726848388825,861.9,13.79632582213384,1932.48,0.625
Other Kharif pulses,2011,Kharif     ,Andhra Pradesh,8.14902386805177,7.286191714702382,861.9,13.269839281827345,1141.47,0.487142857
Potato,2011,Whole Year ,Andhra Pradesh,8.709134991587183,11.01539440884224,861.9,13.830073639646107,1998.81,10.52428571
Ragi,2011,Kharif     ,Andhra Pradesh,10.52023953184236,10.35035048934022,861.9,15.641315454961793,12228.81,0.993846154
Ragi,2011,Rabi       ,Andhra Pradesh,8.59044365315583,9.159678457173955,861.9,13.711361619161815,1775.07,1.690909091
Rapeseed &Mustard,2011,Rabi       ,Andhra Pradesh,8.797548488481558,9.691778378847582,861.9,13.918501023270268,2183.61,2.444285714
Rice,2011,Kharif     ,Andhra Pradesh,14.871197948114169,15.963000275046198,861.9,19.9923003494018,948403.17,2.909090909
Rice,2011,Rabi       ,Andhra Pradesh,14.015917582304613,15.280722147489605,861.9,19.13701951601201,403226.67,3.031818182
Safflower,2011,Rabi       ,Andhra Pradesh,9.218407743053941,8.923857580099885,861.9,14.339411880953412,3326.4,0.73125
Sesamum,2011,Kharif     ,Andhra Pradesh,10.409672424652523,8.979668554241181,861.9,15.53074521169596,10948.74,0.270526316
Sesamum,2011,Rabi       ,Andhra Pradesh,10.57938683968652,9.404672841436273,861.9,15.700464303383937,12973.95,0.312105263
Small millets,2011,Kharif     ,Andhra Pradesh,10.209169157096309,9.741086263177305,861.9,15.33023529235303,8959.5,0.723636364
Small millets,2011,Rabi       ,Andhra Pradesh,7.518607216815252,7.326465613840322,861.9,12.63917017084678,607.53,0.745
Soyabean,2011,Kharif     ,Andhra Pradesh,11.779044211004443,12.25872676357706,861.9,16.900139340363108,43061.04,1.570769231
Sugarcane,2011,Whole Year ,Andhra Pradesh,12.22606643102505,16.630251869090863,861.9,17.347164306367937,67332.54,86.0155
Sunflower,2011,Whole Year ,Andhra Pradesh,11.967409282557927,11.724530705257886,861.9,17.088505719797336,51986.55,0.978181818
Sweet potato,2011,Whole Year ,Andhra Pradesh,6.8885724595653635,9.441452092939569,861.9,12.008661410030012,323.4,12.91733333
Tapioca,2011,Whole Year ,Andhra Pradesh,9.456731590010083,11.759426103311084,861.9,14.57775663905656,4221.69,9.755
Tobacco,2011,Whole Year ,Andhra Pradesh,12.271265639953373,13.550003459965255,861.9,17.392363730595026,70445.76,4.583953488
Urad,2011,Kharif     ,Andhra Pradesh,11.04407317268166,10.605619251167537,861.9,16.165160033489574,20648.43,0.598095238
Urad,2011,Rabi       ,Andhra Pradesh,13.075565227855689,12.698940998282254,861.9,18.196665891665685,157455.87,0.5575
Wheat,2011,Rabi       ,Andhra Pradesh,9.018695487721343,9.297893268984044,861.9,14.139677826605991,2724.15,1.306666667
